underlying,35,36,37,38,39,40,41,42,43,44,45,46
35.0,7.075940625545932,5.376520215575427,5.422610061986699,3.9948748270040486,2.892253619323347,2.0399311530966773,1.2743097616915053,0.7202193845889228,0.3149392456813638,-0.04912038496163905,-0.1840089942811704,-0.3421428320548492
36.0,3.747411543032889,3.6469985812718146,4.04297742325216,3.842158067366462,3.6303108256378303,3.4126835233254336,3.1106529160845175,2.836193090927922,2.587253623524686,2.2703348431339214,2.1972538070024683,2.039236648174641
37.0,3.0684513010271623,3.0190155474626224,3.399040292943423,3.2578988542970384,3.1022874178789075,2.9369908562330878,2.6916108468728224,2.4662363020911764,2.259811658084233,1.987625338510546,1.9353209082114282,1.8030999147868696
38.0,2.470129016032241,2.459702520444819,2.819761417985614,2.7273609461776074,2.6185960632566347,2.497659938730362,2.3016444217931182,2.1195095077995876,1.9509181934035735,1.7193178172766153,1.6853497901961834,1.5765992451664104
39.0,1.9464308615447663,1.9648998961924902,2.3021179080603846,2.248765903561413,2.1783666819799365,2.0944613269174663,1.9409528138810157,1.7964740496382972,1.66118020888866,1.4660668151596021,1.4480346609724213,1.3604139047506982
40.0,1.4909902290122186,1.5299736777433288,1.8425021547739031,1.8197553685464896,1.7801893249992407,1.7266854055970802,1.6093313293348124,1.4972603766617267,1.3909398382735394,1.2283251846371237,1.2239090806907431,1.1551020651367792
41.0,1.0973167056321496,1.1500088159673847,1.4368948874469603,1.4375221578713706,1.422208305048246,1.3932056942748456,1.3062094255500445,1.2216874714217265,1.1402806662659843,1.006341629263365,1.0133377685009102,0.9610893216902462
42.0,0.7589866862108526,0.8199794986871446,1.0810259354033014,1.098938902879548,1.1022204177233375,1.0925501224495153,1.0306983665918033,0.9692921794894565,0.9090433297741937,0.800166244072288,0.8165154451705174,0.7786629740863124
43.0,0.4697941398317084,0.5348923641056961,0.7705168128986586,0.8006780651336147,0.8177714889109478,0.8229753085013465,0.7816445915948758,0.7393655172675578,0.6968483786192887,0.6096627809490732,0.6334719568851991,0.6079717444299625
44.0,0.22386299182094196,0.28990132335409974,0.501001764350393,0.5393190693428673,0.5662468079345275,0.5825396875037672,0.5576852665071278,0.5309931317020851,0.5031242551426631,0.4345261542122661,0.4640826589294821,0.4490303256119346
45.0,0.01572457912010927,0.08039474646550185,0.26822601881677427,0.3114400418483298,0.34495233606076675,0.36917226065712727,0.3573030541140808,0.3430973683994163,0.3271383306500092,0.2743036442829342,0.3080828936729805,0.30172796350280146
45.75,-0.11861187478009179,-0.056056868711526604,0.11529857111340817,0.16048351326039376,0.19719250739874383,0.22562479872972893,0.2215167507602141,0.2148952521438237,0.20627529413701207,0.16358107483574022,0.19964104325079426,0.19875817544530802
